LexicalClass,EntryID,LemmaID,Iconicity(M),Iconicity(bin),SignFrequency(M),SignFrequency(bin),SignFrequency(SD),SignFrequency(Z),SignFrequency(N),PercentUnknown,SignFrequency(M-Native),SignFrequency(SD-Native),SignFreqZ(native),SignFrequency(N-Native),PercentUnknown(Native),GlossConfirmation,PercentGlossAgreement,PercentGlossAgreement(Native),Iconicity(SD),Iconicity(Z),Iconicity(N),SubtLexUSLog10WF,Compound,Initialized,FingerspelledLoanSign,SignOnset(ms),SignOffset(ms),SignLength(ms),SignLength(bin),ClipLength(ms),SignType,MajorLocation,MinorLocation,SelectedFingers,Flexion,Movement,MinimalNeighborhoodDensity,MaximalNeighborhoodDensity,Parameter-BasedNeighborhoodDensity,SignTypeFrequency,MajorLocationFrequency,MinorLocationFrequency,SelectedFingersFrequency,FlexionFrequency,MovementFrequency,HandshapeFrequency,,Batch,Item,List,Repeat.1,Telic,TelicHow,repetition,telicity notes
Noun,chance,chance,1.381,loicon,4.208,medfreq,1.933,0.097889911,24,4.00%,4.286,1.939,0.180794851,14,6.67%,0,,,2.153,-1.004,21,4.09,0,1,0,300.3,1101.1,800.8,medlong,1267.94,SymmetricalOrAlternating,Neutral,Neutral,imrp,5,Curved,704,47,4,332,349,345,455,108,125,89,,A,80,3,0,,,,
Noun,print,print,2.815,medicon,4.92,hifreq,1.681,0.180861573,25,0.00%,4.929,1.94,0.185112062,14,0.00%,0,,,2.016,-0.018,27,3.008,0,0,0,400.4,767.43,367.03,medshort,1401.4,AsymmetricalDifferentHandshape,Hand,Palm,i,1,BackAndForth,797,53,6,178,216,91,265,487,354,134,,B,45,1,0,,,,
Noun,relationship,relationship,3.259,medicon,4.96,hifreq,1.744,0.151333191,25,0.00%,5,1.617,0.194931642,14,0.00%,0,,,2.016,0.171,27,3.538,0,0,0,633.97,1067.73,433.77,medshort,1768.44,AsymmetricalSameHandshape,Hand,Other,i,6,BackAndForth,650,8,3,78,216,74,265,74,354,42,,B,23,1,0,,,,
Noun,sports,sports,1.364,loicon,4.333,medfreq,1.269,-0.016443056,30,0.00%,4.889,1.023,0.195028087,18,0.00%,0,,,2.075,-0.752,33,3.15,0,0,0,400.4,967.63,567.23,medshort,1935.27,SymmetricalOrAlternating,Neutral,Neutral,thumb,1,None,773,22,3,332,349,345,54,487,180,44,,C,35,3,0,,,,
Noun,spoon,spoon,3.267,medicon,3.44,medfreq,1.917,-0.184324043,25,7.41%,4,2.28,0.202433253,11,15.38%,0,,,2.074,0.039,30,2.59,0,0,0,333.67,1401.4,1067.73,long,1434.77,AsymmetricalSameHandshape,Hand,FingerFront,im,1,BackAndForth,784,27,11,78,216,12,129,487,354,66,,A,37,2,0,,,,
Noun,test,test,1.529,loicon,4.741,hifreq,1.483,0.314349648,27,0.00%,4.625,1.586,0.203013662,16,0.00%,0,,,2.025,-0.696,34,3.632,0,0,0,500.5,1301.3,800.8,medlong,2168.84,SymmetricalOrAlternating,Neutral,Neutral,imrp,1,BackAndForth,908,118,32,332,349,345,455,487,354,192,,D,60,1,0,,,,
Noun,lettuce,lettuce,1.444,loicon,4.484,medfreq,1.503,0.238615027,31,0.00%,4.389,1.501,0.206352524,18,0.00%,0,,,2.048,-0.831,36,2.241,0,0,0,533.87,1101.1,567.23,medshort,1868.54,OneHanded,Head,Forehead,imrp,2,BackAndForth,859,35,2,388,300,26,455,76,354,18,,A,83,1,0,,,,
Noun,thermometer,thermometer,2.645,medicon,4.577,medfreq,1.501,0.245779988,26,0.00%,4.588,1.417,0.206779547,17,0.00%,0,,,2.166,-0.128,31,2.053,0,0,0,633.97,1634.97,1001,long,2435.77,AsymmetricalSameHandshape,Hand,FingerRadial,i,1,BackAndForth,800,26,6,78,216,33,265,487,354,134,,D,12,2,0,,,,
Noun,tomato,tomato,1.133,loicon,4.926,hifreq,1.412,0.448694277,27,0.00%,4.588,1.326,0.207238949,17,0.00%,0,,,2.166,-0.821,30,2.48,1,0,0,400.4,1167.84,767.43,medlong,1901.9,AsymmetricalDifferentHandshape,Head,Mouth,i,1,None,805,27,22,178,300,40,265,487,180,134,,D,87,2,0,,,,
Noun,moon,moon,2.833,medicon,4.323,medfreq,1.447,0.179264068,31,0.00%,4.333,1.372,0.211497353,18,0.00%,0,,,2.048,-0.165,36,3.406,0,0,0,433.77,1234.57,800.8,medlong,1468.14,OneHanded,Head,Eye,i,5,Curved,665,11,0,388,300,61,265,108,125,11,,A,36,1,0,,,,
Noun,bridge,bridge,3.286,medicon,4.2,medfreq,1.658,0.114781944,25,0.00%,4.333,1.345,0.215115434,15,0.00%,0,,,2.153,-0.142,21,3.368,0,0,0,1201.2,1735.07,533.87,medshort,2802.8,AsymmetricalDifferentHandshape,Arm,ForearmFront,im,1,Curved,685,4,0,178,27,1,129,487,125,66,,A,81,3,0,,,,
Noun,action,action,2.2,loicon,4.533,medfreq,1.383,0.074730451,30,0.00%,4.944,1.11,0.217766464,18,0.00%,0,,,1.921,-0.336,30,3.494,0,0,0,500.5,1167.84,667.33,medlong,1835.17,SymmetricalOrAlternating,Neutral,Neutral,imrp,5,Circular,711,35,3,332,349,345,455,108,111,89,,C,26,1,0,,,,
Noun,art,art,3.067,medicon,4.767,hifreq,1.478,0.240029701,30,0.00%,4.889,1.451,0.218214139,18,0.00%,0,,,1.921,0.095,30,3.558,0,0,0,867.53,1334.67,467.13,medshort,2335.67,AsymmetricalDifferentHandshape,Hand,Palm,p,1,BackAndForth,752,26,3,178,216,91,41,487,354,38,,C,75,1,0,,,,
Noun,box,box,4.889,hiicon,4.833,hifreq,1.464,0.253344131,30,0.00%,4.944,1.434,0.231213026,18,0.00%,0,,,2.075,0.918,36,3.661,0,0,0,633.97,1234.57,600.6,medshort,2068.74,SymmetricalOrAlternating,Neutral,Neutral,imrp,1,Other,859,61,4,332,349,345,455,487,46,192,,C,25,3,0,,,,
Noun,west,west,2.72,medicon,4.154,medfreq,1.567,-0.018881586,26,0.00%,4.625,1.544,0.231538288,16,0.00%,0,,,2.009,-0.128,25,3.49,0,1,0,600.6,1501.5,900.9,medlong,2502.5,OneHanded,Neutral,Neutral,imr,1,Straight,845,8,0,388,349,345,7,487,177,6,,D,9,1,0,,,,
Noun,interest,interest,1.9,loicon,4.92,hifreq,1.256,0.149691791,25,0.00%,5.071,1.141,0.233746317,14,0.00%,0,,,1.948,-0.462,30,3.415,0,0,0,467.13,1034.37,567.23,medshort,1568.24,SymmetricalOrAlternating,Body,TorsoTop,m,3,Straight,531,2,0,332,100,18,30,88,177,23,,B,38,3,0,,,,
Noun,english,english,1.026,loicon,4.645,hifreq,1.496,0.325702032,31,0.00%,4.389,1.378,0.233878474,18,0.00%,0,,,2.048,-1.027,39,3.577,0,0,0,433.77,1067.73,633.97,medshort,1101.1,AsymmetricalSameHandshape,Hand,PalmBack,imrp,5,BackAndForth,730,22,2,78,216,24,455,108,354,89,,A,11,1,0,,,,
Noun,boss,boss,1.8,loicon,5.24,hifreq,1.332,0.375057119,25,0.00%,5.071,1.439,0.239984945,14,0.00%,1,100.00%,100.00%,2.045,-0.443,30,3.802,0,0,0,400.4,767.43,367.03,medshort,1401.4,OneHanded,Body,Shoulder,imrp,5,BackAndForth,830,14,0,388,100,8,455,108,354,89,,B,52,2,0,,,,
Noun,wish,wish,2.7,medicon,4.867,hifreq,1.456,0.303166479,30,0.00%,4.944,1.626,0.240775905,18,0.00%,0,,,1.921,-0.125,30,4.079,0,0,0,567.23,1568.24,1001,long,1901.9,OneHanded,Body,TorsoTop,imrp,5,Straight,784,13,4,388,100,18,455,108,177,89,,D,94,3,0,,,,
Noun,bank,bank,1.161,loicon,4.741,hifreq,1.559,0.285965929,27,0.00%,4.765,1.715,0.251874636,17,0.00%,0,,,2.166,-0.82,31,3.637,0,0,1,667.33,1668.34,1001,long,2736.07,OneHanded,Neutral,Neutral,imrp,1,None,923,44,12,388,349,345,455,487,180,192,,D,32,2,0,,,,
Noun,shampoo,shampoo,4.861,hiicon,4.481,medfreq,1.626,0.197016178,27,0.00%,4.625,1.455,0.256647121,16,0.00%,0,,,2.025,0.89,36,2.334,0,0,0,533.87,1401.4,867.53,medlong,1868.54,SymmetricalOrAlternating,Head,Other,imrp,5,BackAndForth,843,25,8,332,300,74,455,108,354,89,,D,35,1,0,,,,
Noun,orange,orange,1.6,loicon,4.962,hifreq,1.612,0.605243042,26,3.70%,4.333,1.557,0.260311142,12,7.69%,0,,,2.074,-0.676,30,3.057,0,1,0,333.67,867.53,533.87,medshort,1101.1,OneHanded,Head,Chin,imrp,5,None,783,33,7,388,300,63,455,108,180,89,,A,20,2,0,,,,
Noun,teeth,teeth,6.667,hiicon,4.519,medfreq,1.528,0.216496737,27,0.00%,4.625,1.586,0.268930292,16,0.00%,0,,,2.025,1.88,36,3.388,0,0,0,567.23,1301.3,734.07,medlong,1868.54,OneHanded,Head,Mouth,i,2,BackAndForth,760,34,8,388,300,40,265,76,354,39,,D,40,1,0,,,,
Noun,wedding,wedding,1.682,loicon,4.615,hifreq,1.023,0.303693494,26,0.00%,4.625,1.025,0.269853647,16,0.00%,0,,,2.009,-0.674,22,3.714,0,0,0,333.67,1501.5,1167.84,long,2602.6,SymmetricalOrAlternating,Neutral,Neutral,imrp,3,Curved,723,24,1,332,349,345,455,88,125,34,,C,72,3,0,,,,
Noun,baby,baby,6.833,hiicon,5,hifreq,1.509,0.377928861,30,0.00%,5.056,1.514,0.273175079,18,0.00%,0,,,1.921,2.076,30,4.415,0,0,0,500.5,1234.57,734.07,medlong,1935.27,SymmetricalOrAlternating,Neutral,Neutral,imrp,1,BackAndForth,908,118,32,332,349,345,455,487,354,192,,C,17,1,0,,,,
Noun,vegetable,vegetable,1.2,loicon,4.931,hifreq,1.71,0.31441343,29,0.00%,5.059,1.983,0.27343105,17,0.00%,1,100.00%,100.00%,1.921,-0.84,30,2.465,0,1,0,400.4,1101.1,700.7,medlong,1267.94,OneHanded,Head,Chin,im,1,None,774,51,9,388,300,63,129,487,180,66,,D,84,3,0,,,,
Noun,lecture,lecture,1.833,loicon,4.733,hifreq,1.363,0.218930122,30,0.00%,5,1.188,0.274777401,18,0.00%,0,,,2.075,-0.539,36,2.728,0,0,0,400.4,800.8,400.4,medshort,1501.5,OneHanded,Neutral,Neutral,imrp,1,BackAndForth,943,70,32,388,349,345,455,487,354,192,,C,48,3,0,,,,
Noun,dormitory,dormitory,1.108,loicon,4.323,medfreq,1.492,0.16500615,31,0.00%,4.444,1.542,0.276186751,18,0.00%,0,,,2.048,-0.99,37,1.716,0,1,0,333.67,1034.37,700.7,medlong,1468.14,OneHanded,Head,CheekNose,mrp,6,Curved,551,2,0,388,300,45,4,74,125,4,,A,59,1,0,,,,
Noun,dress,dress,5.048,hiicon,4.72,hifreq,1.568,0.374691813,25,0.00%,4.467,1.457,0.281020334,15,0.00%,0,,,2.153,0.681,21,3.648,0,0,0,300.3,834.17,533.87,medshort,1234.57,SymmetricalOrAlternating,Body,Clavicle,imrp,1,Curved,842,29,4,332,100,41,455,487,125,192,,A,46,3,0,,,,
Noun,president,president,1.355,loicon,4.462,medfreq,1.272,0.204045002,26,0.00%,4.706,0.92,0.282477956,17,0.00%,0,,,2.166,-0.723,31,3.856,0,0,0,600.6,1234.57,633.97,medshort,1968.64,SymmetricalOrAlternating,Head,Eye,imrp,5,Straight,803,26,4,332,300,61,455,108,177,89,,D,16,2,0,,,,
Noun,day,day,2.7,medicon,4.733,hifreq,1.507,0.22291459,30,0.00%,4.944,1.474,0.284750515,18,0.00%,0,,,1.921,-0.101,30,4.612,0,0,0,500.5,900.9,400.4,medshort,1835.17,AsymmetricalDifferentHandshape,Neutral,Neutral,i,1,Curved,858,8,4,178,349,345,265,487,125,134,,C,44,1,0,,,,
Noun,email,email,1.333,loicon,5.292,hifreq,1.334,0.407557924,24,0.00%,5.154,1.625,0.285510246,13,0.00%,0,,,1.948,-0.745,30,2.029,0,0,0,433.77,1034.37,600.6,medshort,1601.6,AsymmetricalDifferentHandshape,Neutral,Neutral,i,1,BackAndForth,882,18,7,178,349,345,265,487,354,134,,B,83,3,0,,,,
Noun,medicine,medicine,1.771,loicon,4.9,hifreq,1.348,0.308761606,30,0.00%,5.056,1.392,0.286550043,18,0.00%,1,96.67%,100.00%,2.075,-0.557,35,3.242,0,0,0,467.13,867.53,400.4,medshort,1701.7,AsymmetricalDifferentHandshape,Hand,Palm,m,3,BackAndForth,556,9,2,178,216,91,30,88,354,23,,C,40,3,0,,,,
Noun,bath,bath,2,loicon,4.92,hifreq,1.754,0.160890687,25,0.00%,5.143,2.143,0.286793949,14,0.00%,0,,,2.016,-0.433,27,3.201,0,0,0,433.77,1034.37,600.6,medshort,1668.34,SymmetricalOrAlternating,Body,Clavicle,thumb,1,BackAndForth,814,23,2,332,100,41,54,487,354,44,,B,19,1,0,,,,
Noun,hat,hat,5.033,hiicon,4.407,medfreq,1.394,0.300076192,27,0.00%,4.385,1.044,0.287975147,13,0.00%,0,,,2.074,0.941,30,3.515,0,0,0,467.13,900.9,433.77,medshort,1067.73,OneHanded,Head,HeadTop,imrp,1,BackAndForth,925,75,13,388,300,1,455,487,354,192,,A,45,2,0,,,,
Noun,son,son,2.2,loicon,4.88,hifreq,1.922,0.156681575,25,0.00%,5.143,2.07,0.297674091,14,0.00%,0,,,2.045,-0.269,30,4.321,1,0,0,900.9,1501.5,600.6,medshort,2135.47,OneHanded,Head,Forehead,imrp,1,None,889,82,10,388,300,26,455,487,180,192,,B,86,2,0,,,,
Noun,death,death,2.568,medicon,4.484,medfreq,1.749,0.252377679,31,0.00%,4.5,1.383,0.306733407,18,0.00%,0,,,2.048,-0.27,37,4.043,0,0,0,667.33,1301.3,633.97,medshort,1267.94,SymmetricalOrAlternating,Neutral,Neutral,imrp,1,Curved,867,78,9,332,349,345,455,487,125,192,,A,76,1,0,,,,
Noun,demand,demand,2,loicon,4.5,medfreq,1.476,0.217791166,26,0.00%,4.75,1.39,0.307199145,16,0.00%,0,,,2.009,-0.505,25,2.942,0,0,0,600.6,1401.4,800.8,medlong,2068.74,Other,Hand,Palm,i,2,Straight,552,4,4,17,216,91,265,76,177,39,,D,80,3,0,,,,
Noun,north,north,1.267,loicon,4.8,hifreq,1.4,0.267361621,30,0.00%,5.056,1.589,0.309361968,18,0.00%,0,,,1.921,-0.806,30,3.513,0,1,0,834.17,1167.84,333.67,medshort,2669.34,OneHanded,Neutral,Neutral,im,4,Straight,757,5,0,388,349,345,129,52,177,5,,C,80,1,0,,,,
Noun,appointment,appointment,1.767,loicon,5.033,hifreq,1.299,0.380353919,30,0.00%,5.111,1.323,0.317434419,18,0.00%,1,60.00%,61.11%,1.921,-0.567,30,3.193,0,0,0,467.13,1167.84,700.7,medlong,1935.27,AsymmetricalSameHandshape,Hand,PalmBack,imrp,5,Circular,638,13,2,78,216,24,455,108,111,89,,C,88,1,0,,,,
Noun,scissors,scissors,6.947,hiicon,4.548,medfreq,1.434,0.264178864,31,0.00%,4.611,1.335,0.321166828,18,0.00%,0,,,2.048,1.877,38,2.534,0,0,0,266.93,1001,734.07,medlong,1334.67,OneHanded,Neutral,Neutral,im,1,None,855,31,2,388,349,345,129,487,180,66,,A,38,1,0,,,,
Noun,magazine,magazine,1.3,loicon,4.519,medfreq,1.503,0.356487042,27,0.00%,4.462,1.664,0.324136512,13,0.00%,0,,,2.074,-0.817,30,3.229,0,0,0,867.53,1468.14,600.6,medshort,1968.64,AsymmetricalDifferentHandshape,Hand,FingerUlnar,i,2,BackAndForth,644,26,4,178,216,3,265,76,354,39,,A,76,2,0,,,,
Noun,exercise,exercise,4.7,hiicon,4.9,hifreq,1.348,0.294847569,30,0.00%,5.111,1.367,0.326616155,18,0.00%,0,,,1.921,0.927,30,2.957,0,0,0,533.87,967.63,433.77,medshort,2135.47,SymmetricalOrAlternating,Body,Clavicle,imrp,7,BackAndForth,742,25,6,332,100,41,455,82,354,72,,C,84,1,0,,,,
Noun,vacation,vacation,1.167,loicon,4.92,hifreq,1.525,0.167879944,25,0.00%,5.214,1.251,0.329895422,14,0.00%,1,100.00%,100.00%,1.948,-0.816,30,3.224,0,0,0,500.5,767.43,266.93,short,1401.4,SymmetricalOrAlternating,Body,Clavicle,thumb,3,BackAndForth,641,4,2,332,100,41,54,88,354,5,,D,43,3,0,,,,
Noun,actor,actor,1.524,loicon,4.44,medfreq,1.635,0.230264784,25,0.00%,4.533,1.407,0.329996949,15,0.00%,0,,,2.153,-0.941,21,3.128,1,0,0,300.3,1234.57,934.27,medlong,1601.6,SymmetricalOrAlternating,Body,Clavicle,thumb,5,Circular,515,2,0,332,100,41,54,108,111,1,,A,47,3,0,,,,
Noun,waiter,waiter,1.568,loicon,4.484,medfreq,1.458,0.238651349,31,0.00%,4.611,1.335,0.332318631,18,0.00%,1,74.19%,83.33%,2.048,-0.759,37,2.829,1,0,0,100.1,1267.94,1167.84,long,1401.4,SymmetricalOrAlternating,Neutral,Neutral,imrp,1,BackAndForth,908,118,32,332,349,345,455,487,354,192,,B,16,2,0,,,,
Noun,lamp,lamp,3.625,medicon,4.731,hifreq,1.282,0.316238387,26,0.00%,4.813,1.377,0.334207391,16,0.00%,0,,,2.009,0.28,24,2.818,0,0,0,633.97,1434.77,800.8,medlong,2302.3,SymmetricalOrAlternating,Neutral,Neutral,imrp,3,None,762,24,2,332,349,345,455,88,180,34,,D,37,3,0,,,,
Noun,future,future,2.833,medicon,4.9,hifreq,1.583,0.307494914,30,0.00%,5.111,1.605,0.338891963,18,0.00%,0,,,2.075,-0.078,36,3.72,0,0,0,567.23,1134.47,567.23,medshort,1968.64,OneHanded,Neutral,Neutral,imrp,1,Curved,920,32,9,388,349,345,455,487,125,192,,C,80,3,0,,,,
Noun,stars,stars,3.579,medicon,4.323,medfreq,1.447,0.165071352,31,0.00%,4.611,1.243,0.341634835,18,0.00%,1,100.00%,100.00%,2.048,0.197,38,3.372,0,0,0,266.93,900.9,633.97,medshort,1134.47,SymmetricalOrAlternating,Neutral,Neutral,i,1,BackAndForth,875,74,7,332,349,345,265,487,354,134,,A,47,1,0,,,,
Noun,secretary,secretary,1.667,loicon,4.24,medfreq,1.715,0.128678762,25,0.00%,4.6,1.639,0.34339606,15,0.00%,0,,,2.153,-0.87,21,3.229,0,0,0,433.77,967.63,533.87,medshort,1301.3,AsymmetricalDifferentHandshape,Head,Mouth,im,Stacked,Other,542,0,0,178,300,40,129,13,46,13,,A,59,3,0,,,,
Noun,problem_1,problem_1,1.75,loicon,5.033,hifreq,1.474,0.395712594,30,0.00%,5.111,1.568,0.344511017,18,0.00%,1,100.00%,100.00%,2.075,-0.57,36,4.226,0,0,0,467.13,1134.47,667.33,medlong,1735.07,SymmetricalOrAlternating,Neutral,Neutral,im,2,None,657,5,0,332,349,345,129,76,180,19,,C,10,3,0,,,,
Noun,frenchfries,frenchfries,2.139,loicon,4.645,hifreq,1.817,0.32549344,31,0.00%,4.611,1.787,0.345203706,18,0.00%,0,,,2.048,-0.5,36,NA,0,1,0,567.23,1167.84,600.6,medshort,2168.84,OneHanded,Neutral,Neutral,i,6,Curved,768,14,2,388,349,345,265,74,125,42,,A,85,1,0,,,,
Noun,long_line,long_line,4.4,medicon,4.593,medfreq,1.526,0.234609764,27,0.00%,4.813,1.515,0.345513187,16,0.00%,1,92.59%,93.75%,1.821,0.549,30,1.785,0,0,0,600.6,1034.37,433.77,medshort,2002,SymmetricalOrAlternating,Neutral,Neutral,imrp,1,Straight,870,88,12,332,349,345,455,487,177,192,,D,38,1,0,,,,
Noun,blanket,blanket,3.286,medicon,4.375,medfreq,1.637,0.219479224,24,4.00%,4.533,1.885,0.34955552,15,0.00%,1,79.17%,73.33%,2.153,-0.129,21,2.822,0,0,0,333.67,867.53,533.87,medshort,1167.84,SymmetricalOrAlternating,Body,Clavicle,imrp,1,BackAndForth,894,57,4,332,100,41,455,487,354,192,,A,32,3,0,,,,
Noun,husband,husband,1.278,loicon,5,hifreq,1.664,0.428391412,27,0.00%,4.938,1.806,0.350473697,16,0.00%,1,100.00%,100.00%,2.025,-0.839,36,3.997,1,0,0,633.97,1534.87,900.9,medlong,2402.4,AsymmetricalSameHandshape,Head,Eye,imrp,5,None,723,8,7,78,300,61,455,108,180,89,,D,82,1,0,,,,
Noun,headache,headache,4.926,hiicon,5.48,hifreq,1.358,0.549293877,25,0.00%,5.214,1.424,0.351736778,14,0.00%,0,,,2.016,0.995,27,2.857,0,0,0,467.13,967.63,500.5,medshort,1634.97,SymmetricalOrAlternating,Head,Forehead,i,4,BackAndForth,819,9,4,332,300,26,265,52,354,16,,B,27,1,0,,,,
Noun,napkin,napkin,4.857,hiicon,4.13,medfreq,1.604,0.056408226,23,8.00%,4.643,1.008,0.352714926,14,6.67%,1,95.65%,92.86%,2.153,0.597,21,2.267,0,0,0,266.93,934.27,667.33,medlong,1401.4,OneHanded,Head,Mouth,imrp,1,Circular,896,50,4,388,300,40,455,487,111,192,,A,19,3,0,,,,
Noun,cafeteria,cafeteria,1.767,loicon,4.519,medfreq,1.968,0.357522997,27,0.00%,4.538,1.898,0.353298915,13,0.00%,0,,,2.074,-0.63,30,2.462,0,1,0,333.67,867.53,533.87,medshort,1034.37,OneHanded,Head,Chin,imrp,5,BackAndForth,851,46,8,388,300,63,455,108,354,89,,A,54,2,0,,,,
Noun,science,science,1.333,loicon,4.852,hifreq,1.562,0.544180296,27,0.00%,4.538,1.613,0.357372583,13,0.00%,0,,,2.074,-0.826,30,3.279,0,0,0,300.3,1234.57,934.27,medlong,1334.67,SymmetricalOrAlternating,Neutral,Neutral,thumb,1,Circular,762,17,1,332,349,345,54,487,111,44,,A,11,2,0,,,,
Noun,5_dollars,5_dollars,5.481,hiicon,5.12,hifreq,1.716,0.302070702,25,0.00%,5.214,1.847,0.360327631,14,0.00%,0,,,2.016,1.308,27,NA,0,0,0,433.77,767.43,333.67,medshort,1468.14,OneHanded,Neutral,Neutral,imrp,1,None,923,44,12,388,349,345,455,487,180,192,,B,62,1,0,,,,
Noun,potato,potato,1.143,loicon,4.8,hifreq,1.443,0.43480264,25,0.00%,4.6,1.404,0.360533194,15,0.00%,1,92.00%,100.00%,2.153,-1.131,21,2.761,0,0,0,200.2,1001,800.8,medlong,1301.3,AsymmetricalDifferentHandshape,Hand,PalmBack,im,2,BackAndForth,579,20,1,178,216,24,129,76,354,19,,A,50,3,0,,,,
Noun,class,class,1.167,loicon,4.72,hifreq,1.745,-0.017396604,25,0.00%,5.286,1.59,0.367340209,14,0.00%,0,,,1.948,-0.833,30,3.777,0,1,0,633.97,967.63,333.67,medshort,1568.24,SymmetricalOrAlternating,Neutral,Neutral,imrp,5,None,746,41,6,332,349,345,455,108,180,89,,B,68,3,0,,,,
Noun,summer,summer,1.433,loicon,4.958,hifreq,1.654,0.20929477,24,4.00%,5.231,1.787,0.375032992,13,7.14%,0,,,2.045,-0.628,30,3.604,0,0,0,433.77,967.63,533.87,medshort,1634.97,OneHanded,Head,Forehead,i,1,BackAndForth,861,90,7,388,300,26,265,487,354,134,,B,37,2,0,,,,
Noun,icecream,icecream,4.552,medicon,4.741,hifreq,1.559,0.49004464,27,0.00%,4.538,1.613,0.381128686,13,0.00%,0,,,2.074,0.727,29,NA,0,0,0,333.67,867.53,533.87,medshort,1134.47,OneHanded,Head,Chin,imrp,7,Circular,785,15,0,388,300,63,455,82,111,72,,A,13,2,0,,,,
Noun,age,age,1.7,loicon,5.4,hifreq,1.19,0.486453861,25,0.00%,5.286,1.139,0.393929194,14,0.00%,0,,,2.045,-0.524,30,3.606,0,0,0,400.4,834.17,433.77,medshort,1401.4,OneHanded,Head,Chin,imrp,5,Straight,802,31,4,388,300,63,455,108,177,89,,B,71,2,0,,,,
Noun,flower,flower,1.857,loicon,4.92,hifreq,1.579,0.493664449,25,0.00%,4.667,1.543,0.396926883,15,0.00%,1,100.00%,100.00%,2.153,-0.772,21,3.065,0,0,0,367.03,967.63,600.6,medshort,1201.2,OneHanded,Head,CheekNose,imrp,4,Curved,772,17,2,388,300,45,455,52,125,30,,A,17,3,0,,,,
Noun,insurance,insurance,1.065,loicon,4.926,hifreq,1.517,0.413802641,27,0.00%,5,1.275,0.397316745,17,0.00%,0,,,2.166,-0.857,31,3.291,0,1,0,400.4,1334.67,934.27,medlong,2035.37,OneHanded,Neutral,Neutral,p,1,BackAndForth,889,22,4,388,349,345,41,487,354,38,,D,30,2,0,,,,
Noun,requirement,demand,1.667,loicon,4.966,hifreq,1.451,0.369683843,29,0.00%,5.176,1.551,0.407578685,17,0.00%,0,,,1.921,-0.616,30,1.869,0,0,0,200.2,767.43,567.23,medshort,1534.87,Other,Hand,Palm,i,2,Straight,552,4,4,17,216,91,265,76,177,39,,C,78,1,0,,,,
Noun,history,history,1.2,loicon,4.778,hifreq,1.649,0.506101153,27,0.00%,4.615,1.609,0.411096034,13,0.00%,0,,,2.074,-0.886,30,3.632,0,1,0,367.03,1067.73,700.7,medlong,1201.2,OneHanded,Neutral,Neutral,im,1,BackAndForth,903,27,7,388,349,345,129,487,354,66,,A,36,2,0,,,,
Noun,fish,fish,4.476,medicon,4.56,medfreq,1.557,0.30531047,25,0.00%,4.733,1.387,0.417881925,15,0.00%,0,,,2.153,0.384,21,3.629,0,0,0,367.03,1067.73,700.7,medlong,1234.57,AsymmetricalSameHandshape,Hand,FingerTip,imrp,1,None,839,31,5,78,216,15,455,487,180,192,,A,40,3,0,,,,
Noun,brother,brother,1.074,loicon,5.48,hifreq,1.418,0.532914694,25,0.00%,5.357,1.646,0.43017197,14,0.00%,0,,,2.016,-0.877,27,4.161,1,0,0,433.77,1001,567.23,medshort,1634.97,Other,Head,Eye,thumb,1,None,685,6,1,17,300,61,54,487,180,44,,B,65,1,0,,,,
Noun,library,library,1.448,loicon,4.963,hifreq,1.891,0.59185198,27,0.00%,4.692,2.097,0.436497625,13,0.00%,0,,,2.074,-0.782,29,3.069,0,1,0,266.93,1067.73,800.8,medlong,1234.57,OneHanded,Neutral,Neutral,i,1,Circular,877,22,3,388,349,345,265,487,111,134,,A,41,2,0,,,,
Noun,machine,machine,1.333,loicon,4.72,hifreq,1.458,0.370909009,25,0.00%,4.8,1.474,0.43812745,15,0.00%,0,,,2.153,-1.033,21,3.554,0,0,0,600.6,1368.04,767.43,medlong,2635.97,SymmetricalOrAlternating,Neutral,Neutral,imrp,2,BackAndForth,791,67,4,332,349,345,455,76,354,18,,A,78,3,0,,,,
Noun,cereal,cereal,1.467,loicon,4.741,hifreq,1.655,0.471960553,27,0.00%,4.692,1.843,0.444016175,13,0.00%,0,,,2.074,-0.725,30,2.512,0,0,0,266.93,1101.1,834.17,medlong,1167.84,OneHanded,Head,Chin,i,1,Straight,816,67,12,388,300,63,265,487,177,134,,A,14,2,0,,,,
Noun,mirror,mirror,6.429,hiicon,4.88,hifreq,1.453,0.483215077,25,0.00%,4.733,1.163,0.445654593,15,0.00%,0,,,2.153,1.344,21,3.091,0,0,0,400.4,834.17,433.77,medshort,1034.37,OneHanded,Head,Other,imrp,1,None,889,82,10,388,300,74,455,487,180,192,,A,34,3,0,,,,
Noun,student,student,1.9,loicon,4.704,hifreq,2.091,0.444486977,27,0.00%,4.692,1.932,0.448681202,13,0.00%,1,74.07%,69.23%,2.074,-0.553,30,3.342,1,0,0,266.93,1134.47,867.53,medlong,1334.67,AsymmetricalDifferentHandshape,Hand,Palm,imrp,3,Straight,702,16,2,178,216,91,455,88,177,34,,A,12,2,0,,,,
